time_s,phase,Te_eV,EN_Td,Ptot,N2,N2(V1),N2(V2),N2(V3),N2(V4),N2(V5),N2(V6),N2(V7),N2(V8),N2(A3),N2(B3),N2(A`1),N2(C3),N,N(2D),N(2P),N^+,N2^+,N3^+,N4^+,H2,H2(B3SIG),H2(B1SIG),H2(C3PI),H2(A3SIG),H2(RYDBERG_SUM),H2(V1),H2(V2),H2(V3),H,H2^+,H3^+,H^+,H^-,NH,NH2,NH3,NH^+,N2H^+,NH2^+,NH3^+,NH4^+,E,SURF,HSURF,NSURF,NHSURF,NH2SURF
  2.68000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44450E+18,  5.66892E+14,  1.39731E+11,  3.47597E+07,  9.74387E+03,  8.81967E+01,  5.16535E+02,  8.38263E-02,  7.37109E-05,  6.89431E+06,  1.46552E+04,  6.21674E-06,  1.45671E-04,  2.59028E+14,  3.14810E-01,  1.02595E+05,  1.13887E+01,  1.66041E+00,  1.56126E+05,  1.15664E+07,  2.19842E+19,  9.10554E+10,  3.56773E+10,  2.91005E+10,  1.88539E+10,  3.27238E+09,  4.98182E+12,  3.87496E+06,  1.63044E+00,  4.75402E+16,  0.00000E+00,  3.12167E+15,  7.67060E-17,  0.00000E+00,  1.56613E+10,  4.28999E+11,  6.95169E+14,  4.37236E+00,  4.45621E+14,  2.34347E+01,  2.81016E+05,  2.92686E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.68500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44404E+18,  1.02059E+15,  4.64190E+11,  1.81849E+09,  8.10581E+08,  3.08522E+08,  1.46633E+08,  3.36312E+07,  9.71422E+06,  1.58066E+11,  4.26552E+08,  2.78763E+08,  5.10170E+09,  2.60740E+14,  7.30540E+03,  2.36520E+09,  9.82598E+02,  6.67621E+05,  3.63483E+05,  1.79287E+07,  2.19841E+19,  1.77568E+13,  6.95755E+12,  5.67514E+12,  3.67672E+12,  5.35997E+11,  2.30161E+13,  7.80940E+08,  1.51814E+03,  4.77134E+16,  5.41931E+06,  3.13319E+15,  1.28692E+09,  7.49080E-02,  2.39385E+12,  5.03078E+11,  6.95900E+14,  3.77244E+02,  4.48359E+14,  2.02193E+03,  3.23512E+09,  2.94922E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.69000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44450E+18,  5.63169E+14,  1.37905E+11,  3.40833E+07,  9.52653E+03,  8.82441E+01,  5.17252E+02,  8.33912E-02,  7.28833E-05,  6.89663E+06,  1.46755E+04,  6.22120E-06,  1.45769E-04,  2.59206E+14,  3.15349E-01,  1.02700E+05,  1.13780E+01,  1.64889E+00,  1.54415E+05,  1.14875E+07,  2.19842E+19,  8.38321E+10,  3.28470E+10,  2.67920E+10,  1.73582E+10,  3.01858E+09,  4.91928E+12,  3.77843E+06,  1.57160E+00,  4.75885E+16,  0.00000E+00,  3.13303E+15,  0.00000E+00,  0.00000E+00,  1.46104E+10,  4.28889E+11,  6.96641E+14,  4.36824E+00,  4.46502E+14,  2.34126E+01,  2.80804E+05,  2.93379E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.69500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44404E+18,  1.01944E+15,  4.63169E+11,  1.81779E+09,  8.10582E+08,  3.08522E+08,  1.46633E+08,  3.36313E+07,  9.71423E+06,  1.57902E+11,  4.26552E+08,  2.78763E+08,  5.10170E+09,  2.60919E+14,  7.30786E+03,  2.36438E+09,  9.83273E+02,  6.67622E+05,  3.62846E+05,  1.79287E+07,  2.19840E+19,  1.77460E+13,  6.95331E+12,  5.67168E+12,  3.67448E+12,  5.35659E+11,  2.29820E+13,  7.80696E+08,  1.51541E+03,  4.77614E+16,  5.41930E+06,  3.14455E+15,  1.28472E+09,  7.46056E-02,  2.39166E+12,  5.03058E+11,  6.97371E+14,  3.77503E+02,  4.49240E+14,  2.02331E+03,  3.22966E+09,  2.95615E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.70000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44450E+18,  5.62448E+14,  1.37553E+11,  3.39526E+07,  9.48482E+03,  8.83447E+01,  5.17947E+02,  8.33965E-02,  7.27979E-05,  6.89875E+06,  1.46952E+04,  6.22505E-06,  1.45859E-04,  2.59379E+14,  3.15866E-01,  1.02800E+05,  1.13840E+01,  1.64784E+00,  1.53911E+05,  1.14811E+07,  2.19841E+19,  8.15898E+10,  3.19685E+10,  2.60753E+10,  1.68939E+10,  2.94450E+09,  4.90719E+12,  3.75982E+06,  1.55850E+00,  4.76361E+16,  0.00000E+00,  3.14440E+15,  1.18676E-26,  0.00000E+00,  1.42816E+10,  4.28840E+11,  6.98114E+14,  4.37057E+00,  4.47378E+14,  2.34251E+01,  2.80695E+05,  2.94067E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.70500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44403E+18,  1.01921E+15,  4.62972E+11,  1.81766E+09,  8.10583E+08,  3.08523E+08,  1.46633E+08,  3.36313E+07,  9.71424E+06,  1.57740E+11,  4.26553E+08,  2.78763E+08,  5.10170E+09,  2.61093E+14,  7.31009E+03,  2.36353E+09,  9.83930E+02,  6.67623E+05,  3.62719E+05,  1.79287E+07,  2.19840E+19,  1.77343E+13,  6.94874E+12,  5.66795E+12,  3.67206E+12,  5.35297E+11,  2.29754E+13,  7.80648E+08,  1.51489E+03,  4.78088E+16,  5.41930E+06,  3.15592E+15,  1.28252E+09,  7.43022E-02,  2.38934E+12,  5.03036E+11,  6.98843E+14,  3.77755E+02,  4.50115E+14,  2.02466E+03,  3.22420E+09,  2.96304E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.71000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44449E+18,  5.62940E+14,  1.37793E+11,  3.40409E+07,  9.51480E+03,  8.84728E+01,  5.18660E+02,  8.35845E-02,  7.30214E-05,  6.90115E+06,  1.47154E+04,  6.22812E-06,  1.45960E-04,  2.59556E+14,  3.16407E-01,  1.02906E+05,  1.13941E+01,  1.64927E+00,  1.54046E+05,  1.14907E+07,  2.19841E+19,  8.25324E+10,  3.23378E+10,  2.63766E+10,  1.70891E+10,  2.97590E+09,  4.91540E+12,  3.77228E+06,  1.56597E+00,  4.76836E+16,  0.00000E+00,  3.15576E+15,  2.01278E-25,  0.00000E+00,  1.44144E+10,  4.28818E+11,  6.99584E+14,  4.37443E+00,  4.48253E+14,  2.34458E+01,  2.80611E+05,  2.94756E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.71500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44403E+18,  1.01937E+15,  4.63107E+11,  1.81775E+09,  8.10583E+08,  3.08523E+08,  1.46633E+08,  3.36313E+07,  9.71426E+06,  1.57580E+11,  4.26553E+08,  2.78763E+08,  5.10170E+09,  2.61272E+14,  7.31263E+03,  2.36273E+09,  9.84604E+02,  6.67624E+05,  3.62864E+05,  1.79287E+07,  2.19839E+19,  1.77228E+13,  6.94422E+12,  5.66427E+12,  3.66967E+12,  5.34939E+11,  2.29799E+13,  7.80681E+08,  1.51525E+03,  4.78560E+16,  5.41929E+06,  3.16728E+15,  1.28033E+09,  7.40013E-02,  2.38709E+12,  5.03018E+11,  7.00312E+14,  3.78014E+02,  4.50991E+14,  2.02605E+03,  3.21877E+09,  2.96994E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.72000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44449E+18,  5.68311E+14,  1.40431E+11,  3.50203E+07,  9.83602E+03,  8.87339E+01,  5.19590E+02,  8.45335E-02,  7.45034E-05,  6.90617E+06,  1.47418E+04,  6.22869E-06,  1.46172E-04,  2.59787E+14,  3.17201E-01,  1.03073E+05,  1.14270E+01,  1.66362E+00,  1.56540E+05,  1.15871E+07,  2.19840E+19,  9.14031E+10,  3.58135E+10,  2.92116E+10,  1.89259E+10,  3.28354E+09,  5.00558E+12,  3.91206E+06,  1.65395E+00,  4.77328E+16,  0.00000E+00,  3.16712E+15,  0.00000E+00,  0.00000E+00,  1.56972E+10,  4.28900E+11,  7.01045E+14,  4.38708E+00,  4.49160E+14,  2.35135E+01,  2.80666E+05,  2.95472E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.72500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44403E+18,  1.02103E+15,  4.64578E+11,  1.81876E+09,  8.10584E+08,  3.08523E+08,  1.46633E+08,  3.36314E+07,  9.71426E+06,  1.57414E+11,  4.26553E+08,  2.78762E+08,  5.10169E+09,  2.61504E+14,  7.31789E+03,  2.36234E+09,  9.85480E+02,  6.67624E+05,  3.64036E+05,  1.79287E+07,  2.19839E+19,  1.77077E+13,  6.93829E+12,  5.65943E+12,  3.66654E+12,  5.34469E+11,  2.30290E+13,  7.81033E+08,  1.51918E+03,  4.79050E+16,  5.41929E+06,  3.17864E+15,  1.27819E+09,  7.36865E-02,  2.38476E+12,  5.03007E+11,  7.01772E+14,  3.78350E+02,  4.51898E+14,  2.02785E+03,  3.21346E+09,  2.97710E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.73000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44449E+18,  5.63575E+14,  1.38103E+11,  3.41557E+07,  9.55577E+03,  8.87560E+01,  5.20287E+02,  8.39413E-02,  7.34096E-05,  6.90846E+06,  1.47615E+04,  6.24310E-06,  1.46269E-04,  2.59959E+14,  3.17728E-01,  1.03175E+05,  1.14113E+01,  1.64917E+00,  1.54396E+05,  1.14883E+07,  2.19840E+19,  8.17315E+10,  3.20240E+10,  2.61206E+10,  1.69233E+10,  2.94692E+09,  4.92600E+12,  3.78858E+06,  1.57613E+00,  4.77792E+16,  0.00000E+00,  3.17848E+15,  0.00000E+00,  0.00000E+00,  1.42934E+10,  4.28770E+11,  7.02514E+14,  4.38103E+00,  4.50028E+14,  2.34811E+01,  2.80428E+05,  2.96154E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.73500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44403E+18,  1.01956E+15,  4.63281E+11,  1.81787E+09,  8.10585E+08,  3.08524E+08,  1.46634E+08,  3.36314E+07,  9.71428E+06,  1.57257E+11,  4.26554E+08,  2.78763E+08,  5.10169E+09,  2.61677E+14,  7.32029E+03,  2.36155E+09,  9.86134E+02,  6.67625E+05,  3.63214E+05,  1.79287E+07,  2.19838E+19,  1.76968E+13,  6.93402E+12,  5.65595E+12,  3.66429E+12,  5.34130E+11,  2.29856E+13,  7.80722E+08,  1.51572E+03,  4.79511E+16,  5.41928E+06,  3.19000E+15,  1.27601E+09,  7.33925E-02,  2.38260E+12,  5.02989E+11,  7.03240E+14,  3.78601E+02,  4.52765E+14,  2.02919E+03,  3.20805E+09,  2.98394E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.74000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44449E+18,  5.64834E+14,  1.38719E+11,  3.43825E+07,  9.63068E+03,  8.89072E+01,  5.21050E+02,  8.42524E-02,  7.38334E-05,  6.91160E+06,  1.47832E+04,  6.24827E-06,  1.46402E-04,  2.60148E+14,  3.18335E-01,  1.03298E+05,  1.14272E+01,  1.65379E+00,  1.54803E+05,  1.15203E+07,  2.19840E+19,  8.32510E+10,  3.26194E+10,  2.66063E+10,  1.72379E+10,  3.00203E+09,  4.94702E+12,  3.82064E+06,  1.59568E+00,  4.78259E+16,  0.00000E+00,  3.18984E+15,  5.69641E-47,  0.00000E+00,  1.45103E+10,  4.28767E+11,  7.03979E+14,  4.38712E+00,  4.50904E+14,  2.35137E+01,  2.80380E+05,  2.96844E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.74500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44403E+18,  1.01995E+15,  4.63626E+11,  1.81811E+09,  8.10585E+08,  3.08524E+08,  1.46634E+08,  3.36315E+07,  9.71429E+06,  1.57099E+11,  4.26555E+08,  2.78762E+08,  5.10169E+09,  2.61867E+14,  7.32359E+03,  2.36090E+09,  9.86852E+02,  6.67626E+05,  3.63481E+05,  1.79287E+07,  2.19838E+19,  1.76845E+13,  6.92921E+12,  5.65202E+12,  3.66174E+12,  5.33748E+11,  2.29971E+13,  7.80805E+08,  1.51664E+03,  4.79976E+16,  5.41928E+06,  3.20135E+15,  1.27385E+09,  7.30947E-02,  2.38040E+12,  5.02975E+11,  7.04705E+14,  3.78877E+02,  4.53641E+14,  2.03067E+03,  3.20269E+09,  2.99085E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.75000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44449E+18,  5.64567E+14,  1.38589E+11,  3.43355E+07,  9.61757E+03,  8.90250E+01,  5.21786E+02,  8.43316E-02,  7.38715E-05,  6.91445E+06,  1.48040E+04,  6.25340E-06,  1.46523E-04,  2.60330E+14,  3.18912E-01,  1.03413E+05,  1.14330E+01,  1.65249E+00,  1.54623E+05,  1.15110E+07,  2.19839E+19,  8.31558E+10,  3.25821E+10,  2.65758E+10,  1.72182E+10,  2.99607E+09,  4.94260E+12,  3.81414E+06,  1.59207E+00,  4.78719E+16,  0.00000E+00,  3.20120E+15,  5.93199E-30,  0.00000E+00,  1.44936E+10,  4.28738E+11,  7.05445E+14,  4.38936E+00,  4.51773E+14,  2.35257E+01,  2.80273E+05,  2.97529E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.75500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.01987E+15,  4.63553E+11,  1.81806E+09,  8.10586E+08,  3.08524E+08,  1.46634E+08,  3.36315E+07,  9.71430E+06,  1.56944E+11,  4.26555E+08,  2.78762E+08,  5.10169E+09,  2.62050E+14,  7.32660E+03,  2.36023E+09,  9.87544E+02,  6.67627E+05,  3.63495E+05,  1.79287E+07,  2.19838E+19,  1.76728E+13,  6.92464E+12,  5.64830E+12,  3.65933E+12,  5.33385E+11,  2.29946E+13,  7.80787E+08,  1.51644E+03,  4.80434E+16,  5.41927E+06,  3.21271E+15,  1.27169E+09,  7.28015E-02,  2.37826E+12,  5.02960E+11,  7.06169E+14,  3.79142E+02,  4.54511E+14,  2.03209E+03,  3.19734E+09,  2.99770E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.76000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.64112E+14,  1.38366E+11,  3.42531E+07,  9.59254E+03,  8.91345E+01,  5.22496E+02,  8.43782E-02,  7.38567E-05,  6.91705E+06,  1.48241E+04,  6.25813E-06,  1.46634E-04,  2.60506E+14,  3.19462E-01,  1.03521E+05,  1.14386E+01,  1.65120E+00,  1.54337E+05,  1.15022E+07,  2.19839E+19,  8.21548E+10,  3.21898E+10,  2.62559E+10,  1.70109E+10,  2.96061E+09,  4.93494E+12,  3.80239E+06,  1.58491E+00,  4.79173E+16,  0.00000E+00,  3.21255E+15,  0.00000E+00,  0.00000E+00,  1.43456E+10,  4.28702E+11,  7.06911E+14,  4.39152E+00,  4.52636E+14,  2.35373E+01,  2.80164E+05,  2.98208E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.76500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.01973E+15,  4.63428E+11,  1.81797E+09,  8.10587E+08,  3.08525E+08,  1.46634E+08,  3.36315E+07,  9.71431E+06,  1.56792E+11,  4.26555E+08,  2.78762E+08,  5.10169E+09,  2.62226E+14,  7.32934E+03,  2.35952E+09,  9.88211E+02,  6.67628E+05,  3.63462E+05,  1.79287E+07,  2.19837E+19,  1.76616E+13,  6.92025E+12,  5.64472E+12,  3.65701E+12,  5.33037E+11,  2.29905E+13,  7.80757E+08,  1.51611E+03,  4.80885E+16,  5.41927E+06,  3.22406E+15,  1.26953E+09,  7.25124E-02,  2.37615E+12,  5.02946E+11,  7.07634E+14,  3.79398E+02,  4.55373E+14,  2.03346E+03,  3.19199E+09,  3.00450E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.77000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.65847E+14,  1.39215E+11,  3.45659E+07,  9.69493E+03,  8.92969E+01,  5.23274E+02,  8.47640E-02,  7.44024E-05,  6.92050E+06,  1.48462E+04,  6.26451E-06,  1.46780E-04,  2.60698E+14,  3.20093E-01,  1.03650E+05,  1.14546E+01,  1.65595E+00,  1.55085E+05,  1.15341E+07,  2.19838E+19,  8.42062E+10,  3.29936E+10,  2.69115E+10,  1.74357E+10,  3.03320E+09,  4.96396E+12,  3.84654E+06,  1.61136E+00,  4.79630E+16,  0.00000E+00,  3.22390E+15,  0.00000E+00,  0.00000E+00,  1.46393E+10,  4.28708E+11,  7.08372E+14,  4.39767E+00,  4.53507E+14,  2.35702E+01,  2.80119E+05,  2.98894E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.77500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.02026E+15,  4.63904E+11,  1.81830E+09,  8.10588E+08,  3.08525E+08,  1.46634E+08,  3.36316E+07,  9.71432E+06,  1.56638E+11,  4.26556E+08,  2.78762E+08,  5.10169E+09,  2.62420E+14,  7.33296E+03,  2.35895E+09,  9.88941E+02,  6.67628E+05,  3.63874E+05,  1.79287E+07,  2.19837E+19,  1.76492E+13,  6.91539E+12,  5.64075E+12,  3.65444E+12,  5.32652E+11,  2.30063E+13,  7.80871E+08,  1.51738E+03,  4.81339E+16,  5.41926E+06,  3.23541E+15,  1.26739E+09,  7.22201E-02,  2.37402E+12,  5.02935E+11,  7.09095E+14,  3.79678E+02,  4.56244E+14,  2.03496E+03,  3.18668E+09,  3.01137E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.78000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.63310E+14,  1.37974E+11,  3.41080E+07,  9.54867E+03,  8.93574E+01,  5.23928E+02,  8.44894E-02,  7.38572E-05,  6.92254E+06,  1.48647E+04,  6.26792E-06,  1.46867E-04,  2.60860E+14,  3.20585E-01,  1.03745E+05,  1.14497E+01,  1.64847E+00,  1.53870E+05,  1.14832E+07,  2.19838E+19,  8.00022E+10,  3.13464E+10,  2.55680E+10,  1.65652E+10,  2.88429E+09,  4.92155E+12,  3.78177E+06,  1.57189E+00,  4.80069E+16,  0.00000E+00,  3.23525E+15,  8.71965E-26,  0.00000E+00,  1.40286E+10,  4.28632E+11,  7.09838E+14,  4.39576E+00,  4.54356E+14,  2.35600E+01,  2.79948E+05,  2.99562E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.78500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.01948E+15,  4.63208E+11,  1.81782E+09,  8.10588E+08,  3.08525E+08,  1.46634E+08,  3.36316E+07,  9.71434E+06,  1.56490E+11,  4.26556E+08,  2.78762E+08,  5.10168E+09,  2.62582E+14,  7.33512E+03,  2.35819E+09,  9.89555E+02,  6.67629E+05,  3.63441E+05,  1.79287E+07,  2.19836E+19,  1.76390E+13,  6.91137E+12,  5.63747E+12,  3.65231E+12,  5.32332E+11,  2.29831E+13,  7.80704E+08,  1.51553E+03,  4.81776E+16,  5.41926E+06,  3.24676E+15,  1.26524E+09,  7.19392E-02,  2.37198E+12,  5.02921E+11,  7.10560E+14,  3.79914E+02,  4.57093E+14,  2.03622E+03,  3.18134E+09,  3.01806E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.79000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.64580E+14,  1.38596E+11,  3.43386E+07,  9.62534E+03,  8.95014E+01,  5.24643E+02,  8.47955E-02,  7.42798E-05,  6.92535E+06,  1.48850E+04,  6.27683E-06,  1.46986E-04,  2.61036E+14,  3.21148E-01,  1.03857E+05,  1.14640E+01,  1.65254E+00,  1.54339E+05,  1.15110E+07,  2.19837E+19,  8.21880E+10,  3.22029E+10,  2.62665E+10,  1.70178E+10,  2.95952E+09,  4.94282E+12,  3.81464E+06,  1.59255E+00,  4.80512E+16,  0.00000E+00,  3.24660E+15,  1.38508E-24,  0.00000E+00,  1.43417E+10,  4.28632E+11,  7.11301E+14,  4.40128E+00,  4.55213E+14,  2.35895E+01,  2.79893E+05,  3.00237E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.79500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.01987E+15,  4.63556E+11,  1.81806E+09,  8.10589E+08,  3.08526E+08,  1.46635E+08,  3.36317E+07,  9.71435E+06,  1.56342E+11,  4.26557E+08,  2.78762E+08,  5.10168E+09,  2.62760E+14,  7.33807E+03,  2.35755E+09,  9.90225E+02,  6.67630E+05,  3.63727E+05,  1.79287E+07,  2.19836E+19,  1.76276E+13,  6.90692E+12,  5.63384E+12,  3.64996E+12,  5.31980E+11,  2.29947E+13,  7.80788E+08,  1.51646E+03,  4.82216E+16,  5.41925E+06,  3.25810E+15,  1.26310E+09,  7.16554E-02,  2.36992E+12,  5.02909E+11,  7.12021E+14,  3.80171E+02,  4.57950E+14,  2.03760E+03,  3.17604E+09,  3.02481E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.80000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.63399E+14,  1.38018E+11,  3.41241E+07,  9.55699E+03,  8.95857E+01,  5.25289E+02,  8.47225E-02,  7.40716E-05,  6.92739E+06,  1.49033E+04,  6.27681E-06,  1.47072E-04,  2.61195E+14,  3.21635E-01,  1.03951E+05,  1.14648E+01,  1.64869E+00,  1.53736E+05,  1.14845E+07,  2.19837E+19,  8.01509E+10,  3.14047E+10,  2.56155E+10,  1.65960E+10,  2.88810E+09,  4.92304E+12,  3.78405E+06,  1.57325E+00,  4.80943E+16,  0.00000E+00,  3.25794E+15,  0.00000E+00,  0.00000E+00,  1.40440E+10,  4.28583E+11,  7.12765E+14,  4.40155E+00,  4.56056E+14,  2.35910E+01,  2.79758E+05,  3.00900E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.80500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44402E+18,  1.01950E+15,  4.63233E+11,  1.81784E+09,  8.10589E+08,  3.08526E+08,  1.46635E+08,  3.36317E+07,  9.71436E+06,  1.56197E+11,  4.26557E+08,  2.78762E+08,  5.10168E+09,  2.62920E+14,  7.34023E+03,  2.35681E+09,  9.90831E+02,  6.67631E+05,  3.63552E+05,  1.79287E+07,  2.19835E+19,  1.76175E+13,  6.90294E+12,  5.63060E+12,  3.64786E+12,  5.31664E+11,  2.29838E+13,  7.80710E+08,  1.51559E+03,  4.82645E+16,  5.41925E+06,  3.26945E+15,  1.26096E+09,  7.13788E-02,  2.36792E+12,  5.02897E+11,  7.13485E+14,  3.80404E+02,  4.58793E+14,  2.03885E+03,  3.17072E+09,  3.03145E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.81000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44448E+18,  5.63816E+14,  1.38218E+11,  3.41955E+07,  9.58032E+03,  8.97030E+01,  5.25954E+02,  8.48924E-02,  7.42681E-05,  6.92969E+06,  1.49221E+04,  6.28091E-06,  1.47170E-04,  2.61359E+14,  3.22145E-01,  1.04051E+05,  1.14742E+01,  1.65008E+00,  1.53847E+05,  1.14940E+07,  2.19837E+19,  7.94223E+10,  3.11192E+10,  2.53826E+10,  1.64451E+10,  2.86593E+09,  4.92984E+12,  3.79360E+06,  1.57799E+00,  4.81372E+16,  0.00000E+00,  3.26928E+15,  0.00000E+00,  0.00000E+00,  1.39352E+10,  4.28556E+11,  7.14228E+14,  4.40518E+00,  4.56899E+14,  2.36104E+01,  2.79675E+05,  3.01563E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.81500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44401E+18,  1.01963E+15,  4.63347E+11,  1.81792E+09,  8.10590E+08,  3.08526E+08,  1.46635E+08,  3.36317E+07,  9.71437E+06,  1.56054E+11,  4.26558E+08,  2.78762E+08,  5.10168E+09,  2.63085E+14,  7.34267E+03,  2.35612E+09,  9.91453E+02,  6.67631E+05,  3.63680E+05,  1.79287E+07,  2.19835E+19,  1.76072E+13,  6.89894E+12,  5.62734E+12,  3.64575E+12,  5.31346E+11,  2.29876E+13,  7.80737E+08,  1.51590E+03,  4.83072E+16,  5.41924E+06,  3.28079E+15,  1.25882E+09,  7.11038E-02,  2.36597E+12,  5.02886E+11,  7.14947E+14,  3.80643E+02,  4.59636E+14,  2.04012E+03,  3.16543E+09,  3.03809E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.82000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44447E+18,  5.63715E+14,  1.38174E+11,  3.41831E+07,  9.57985E+03,  8.98114E+01,  5.26603E+02,  8.49821E-02,  7.43392E-05,  6.93187E+06,  1.49406E+04,  6.28512E-06,  1.47263E-04,  2.61519E+14,  3.22640E-01,  1.04147E+05,  1.14803E+01,  1.64950E+00,  1.53740E+05,  1.14898E+07,  2.19836E+19,  8.18935E+10,  3.20875E+10,  2.61724E+10,  1.69568E+10,  2.94230E+09,  4.92840E+12,  3.79272E+06,  1.57940E+00,  4.81796E+16,  0.00000E+00,  3.28063E+15,  4.12988-208,  0.00000E+00,  1.42899E+10,  4.28543E+11,  7.15690E+14,  4.40750E+00,  4.57738E+14,  2.36228E+01,  2.79572E+05,  3.02223E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
