cycle,t_end_s,NH3_start,NH3_after_on,NH3_end,E_on_Jcm3,E_off_Jcm3,dNH3_on,dNH3_off,rel_state_max,rel_dNH3_cycle,rel_energy_cycle,stable_streak
   132,  1.32000E-02,  4.79075E+14,  4.80100E+14,  4.80872E+14,  1.27383E-12,  0.00000E+00,  1.02488E+12,  7.71586E+11,  9.24217E-03,  3.73585E-03,  0.00000E+00,     0
   133,  1.33000E-02,  4.80872E+14,  4.81892E+14,  4.82663E+14,  1.27383E-12,  0.00000E+00,  1.02071E+12,  7.70124E+11,  2.54049E-02,  3.71033E-03,  0.00000E+00,     0
   134,  1.34000E-02,  4.82663E+14,  4.83679E+14,  4.84444E+14,  1.27383E-12,  0.00000E+00,  1.01634E+12,  7.65532E+11,  1.06847E-02,  3.67818E-03,  0.00000E+00,     0
   135,  1.35000E-02,  4.84444E+14,  4.85457E+14,  4.86222E+14,  1.27383E-12,  0.00000E+00,  1.01230E+12,  7.65268E+11,  3.56477E-02,  3.65587E-03,  0.00000E+00,     0
   136,  1.36000E-02,  4.86222E+14,  4.87230E+14,  4.87994E+14,  1.27383E-12,  0.00000E+00,  1.00797E+12,  7.64326E+11,  3.24798E-02,  3.63180E-03,  0.00000E+00,     0
   137,  1.37000E-02,  4.87994E+14,  4.88998E+14,  4.89761E+14,  1.27383E-12,  0.00000E+00,  1.00372E+12,  7.62876E+11,  3.49682E-02,  3.60707E-03,  0.00000E+00,     0
   138,  1.38000E-02,  4.89761E+14,  4.90760E+14,  4.91521E+14,  1.27383E-12,  0.00000E+00,  9.99522E+11,  7.61019E+11,  9.77160E-03,  3.58182E-03,  0.00000E+00,     0
   139,  1.39000E-02,  4.91521E+14,  4.92517E+14,  4.93277E+14,  1.27383E-12,  0.00000E+00,  9.95552E+11,  7.60314E+11,  2.87654E-02,  3.55959E-03,  0.00000E+00,     0
   140,  1.40000E-02,  4.93277E+14,  4.94269E+14,  4.95027E+14,  1.27383E-12,  0.00000E+00,  9.91497E+11,  7.58099E+11,  8.01635E-03,  3.53434E-03,  0.00000E+00,     0
   141,  1.41000E-02,  4.95027E+14,  4.96014E+14,  4.96771E+14,  1.27383E-12,  0.00000E+00,  9.87495E+11,  7.57011E+11,  1.88804E-02,  3.51169E-03,  0.00000E+00,     0
   142,  1.42000E-02,  4.96771E+14,  4.97755E+14,  4.98506E+14,  1.27383E-12,  0.00000E+00,  9.83756E+11,  7.50912E+11,  4.16677E-02,  3.47973E-03,  0.00000E+00,     0
   143,  1.43000E-02,  4.98506E+14,  4.99486E+14,  5.00241E+14,  1.27383E-12,  0.00000E+00,  9.80330E+11,  7.54165E+11,  8.14848E-02,  3.46732E-03,  0.00000E+00,     0
   144,  1.44000E-02,  5.00241E+14,  5.01217E+14,  5.01968E+14,  1.27383E-12,  0.00000E+00,  9.76149E+11,  7.51482E+11,  6.85351E-03,  3.44171E-03,  0.00000E+00,     0
   145,  1.45000E-02,  5.01968E+14,  5.02941E+14,  5.03691E+14,  1.27383E-12,  0.00000E+00,  9.72521E+11,  7.49925E+11,  1.00115E-02,  3.41965E-03,  0.00000E+00,     0
   146,  1.46000E-02,  5.03691E+14,  5.04660E+14,  5.05408E+14,  1.27383E-12,  0.00000E+00,  9.68898E+11,  7.48339E+11,  1.28054E-02,  3.39772E-03,  0.00000E+00,     0
   147,  1.47000E-02,  5.05408E+14,  5.06373E+14,  5.07123E+14,  1.27383E-12,  0.00000E+00,  9.65307E+11,  7.49958E+11,  6.07549E-02,  3.38234E-03,  0.00000E+00,     0
   148,  1.48000E-02,  5.07123E+14,  5.08085E+14,  5.08833E+14,  1.27383E-12,  0.00000E+00,  9.61476E+11,  7.48213E+11,  1.46080E-02,  3.36002E-03,  0.00000E+00,     0
   149,  1.49000E-02,  5.08833E+14,  5.09791E+14,  5.10537E+14,  1.27383E-12,  0.00000E+00,  9.57953E+11,  7.46076E+11,  6.62049E-03,  3.33772E-03,  0.00000E+00,     0
   150,  1.50000E-02,  5.10537E+14,  5.11491E+14,  5.12237E+14,  1.27383E-12,  0.00000E+00,  9.54582E+11,  7.45747E+11,  3.07925E-02,  3.31942E-03,  0.00000E+00,     0
   151,  1.51000E-02,  5.12237E+14,  5.13188E+14,  5.13934E+14,  1.27383E-12,  0.00000E+00,  9.51071E+11,  7.45326E+11,  2.55026E-02,  3.30081E-03,  0.00000E+00,     0
   152,  1.52000E-02,  5.13934E+14,  5.14881E+14,  5.15625E+14,  1.27383E-12,  0.00000E+00,  9.47626E+11,  7.43820E+11,  6.48798E-03,  3.28038E-03,  0.00000E+00,     0
   153,  1.53000E-02,  5.15625E+14,  5.16569E+14,  5.17308E+14,  1.27383E-12,  0.00000E+00,  9.44326E+11,  7.38848E+11,  3.81198E-02,  3.25372E-03,  0.00000E+00,     0
   154,  1.54000E-02,  5.17308E+14,  5.18249E+14,  5.18992E+14,  1.27383E-12,  0.00000E+00,  9.41221E+11,  7.42503E+11,  7.47979E-02,  3.24422E-03,  0.00000E+00,     0
   155,  1.55000E-02,  5.18992E+14,  5.19930E+14,  5.20670E+14,  1.27383E-12,  0.00000E+00,  9.37693E+11,  7.40360E+11,  6.36079E-03,  3.22287E-03,  0.00000E+00,     0
   156,  1.56000E-02,  5.20670E+14,  5.21605E+14,  5.22345E+14,  1.27383E-12,  0.00000E+00,  9.34559E+11,  7.40010E+11,  2.00533E-02,  3.20587E-03,  0.00000E+00,     0
   157,  1.57000E-02,  5.22345E+14,  5.23276E+14,  5.24016E+14,  1.27383E-12,  0.00000E+00,  9.31354E+11,  7.39907E+11,  3.71834E-02,  3.18933E-03,  0.00000E+00,     0
   158,  1.58000E-02,  5.24016E+14,  5.24944E+14,  5.25682E+14,  1.27383E-12,  0.00000E+00,  9.28111E+11,  7.37569E+11,  1.37547E-02,  3.16861E-03,  0.00000E+00,     0
   159,  1.59000E-02,  5.25682E+14,  5.26607E+14,  5.27340E+14,  1.27383E-12,  0.00000E+00,  9.25214E+11,  7.33550E+11,  2.91462E-02,  3.14553E-03,  0.00000E+00,     0
   160,  1.60000E-02,  5.27340E+14,  5.28263E+14,  5.29001E+14,  1.27383E-12,  0.00000E+00,  9.22368E+11,  7.38066E+11,  9.16678E-02,  3.13881E-03,  0.00000E+00,     0
   161,  1.61000E-02,  5.29001E+14,  5.29920E+14,  5.30654E+14,  1.27383E-12,  0.00000E+00,  9.18995E+11,  7.34085E+11,  3.31804E-02,  3.11518E-03,  0.00000E+00,     0
   162,  1.62000E-02,  5.30654E+14,  5.31570E+14,  5.32306E+14,  1.27383E-12,  0.00000E+00,  9.16217E+11,  7.36169E+11,  5.29032E-02,  3.10420E-03,  0.00000E+00,     0
   163,  1.63000E-02,  5.32306E+14,  5.33219E+14,  5.33954E+14,  1.27383E-12,  0.00000E+00,  9.13105E+11,  7.35006E+11,  9.17576E-03,  3.08661E-03,  0.00000E+00,     0
   164,  1.64000E-02,  5.33954E+14,  5.34865E+14,  5.35598E+14,  1.27383E-12,  0.00000E+00,  9.10215E+11,  7.33042E+11,  6.16921E-03,  3.06808E-03,  0.00000E+00,     0
   165,  1.65000E-02,  5.35598E+14,  5.36505E+14,  5.37239E+14,  1.27383E-12,  0.00000E+00,  9.07425E+11,  7.34010E+11,  3.37305E-02,  3.05531E-03,  0.00000E+00,     0
   166,  1.66000E-02,  5.37239E+14,  5.38144E+14,  5.38875E+14,  1.27383E-12,  0.00000E+00,  9.04506E+11,  7.31700E+11,  6.32235E-03,  3.03634E-03,  0.00000E+00,     0
   167,  1.67000E-02,  5.38875E+14,  5.39777E+14,  5.40511E+14,  1.27383E-12,  0.00000E+00,  9.01786E+11,  7.34026E+11,  4.39625E-02,  3.02642E-03,  0.00000E+00,     0
   168,  1.68000E-02,  5.40511E+14,  5.41410E+14,  5.42142E+14,  1.27383E-12,  0.00000E+00,  8.98892E+11,  7.31667E+11,  1.28104E-02,  3.00763E-03,  0.00000E+00,     0
   169,  1.69000E-02,  5.42142E+14,  5.43038E+14,  5.43769E+14,  1.27383E-12,  0.00000E+00,  8.96254E+11,  7.31230E+11,  1.41242E-02,  2.99297E-03,  0.00000E+00,     0
   170,  1.70000E-02,  5.43769E+14,  5.44663E+14,  5.45391E+14,  1.27383E-12,  0.00000E+00,  8.93551E+11,  7.28520E+11,  1.19303E-02,  2.97414E-03,  0.00000E+00,     0
   171,  1.71000E-02,  5.45391E+14,  5.46282E+14,  5.47010E+14,  1.27383E-12,  0.00000E+00,  8.90985E+11,  7.27925E+11,  1.72044E-02,  2.95956E-03,  0.00000E+00,     0
   172,  1.72000E-02,  5.47010E+14,  5.47898E+14,  5.48628E+14,  1.27383E-12,  0.00000E+00,  8.88347E+11,  7.30026E+11,  4.68686E-02,  2.94985E-03,  0.00000E+00,     0
   173,  1.73000E-02,  5.48628E+14,  5.49514E+14,  5.50244E+14,  1.27383E-12,  0.00000E+00,  8.85622E+11,  7.29666E+11,  5.68980E-03,  2.93559E-03,  0.00000E+00,     0
   174,  1.74000E-02,  5.50244E+14,  5.51127E+14,  5.51856E+14,  1.27383E-12,  0.00000E+00,  8.83038E+11,  7.29198E+11,  2.12484E-02,  2.92148E-03,  0.00000E+00,     0
   175,  1.75000E-02,  5.51856E+14,  5.52736E+14,  5.53465E+14,  1.27383E-12,  0.00000E+00,  8.80514E+11,  7.28218E+11,  5.62386E-03,  2.90666E-03,  0.00000E+00,     0
   176,  1.76000E-02,  5.53465E+14,  5.54343E+14,  5.55071E+14,  1.27383E-12,  0.00000E+00,  8.78005E+11,  7.28418E+11,  2.01058E-02,  2.89409E-03,  0.00000E+00,     0
   177,  1.77000E-02,  5.55071E+14,  5.55947E+14,  5.56674E+14,  1.27383E-12,  0.00000E+00,  8.75499E+11,  7.27720E+11,  7.24557E-03,  2.87999E-03,  0.00000E+00,     0
   178,  1.78000E-02,  5.56674E+14,  5.57547E+14,  5.58278E+14,  1.27383E-12,  0.00000E+00,  8.72970E+11,  7.30304E+11,  5.09020E-02,  2.87182E-03,  0.00000E+00,     0
   179,  1.79000E-02,  5.58278E+14,  5.59148E+14,  5.59877E+14,  1.27383E-12,  0.00000E+00,  8.70552E+11,  7.29051E+11,  5.49600E-03,  2.85706E-03,  0.00000E+00,     0
   180,  1.80000E-02,  5.59877E+14,  5.60745E+14,  5.61474E+14,  1.27383E-12,  0.00000E+00,  8.68174E+11,  7.28330E+11,  5.46503E-03,  2.84342E-03,  0.00000E+00,     0
   181,  1.81000E-02,  5.61474E+14,  5.62339E+14,  5.63067E+14,  1.27383E-12,  0.00000E+00,  8.65707E+11,  7.28021E+11,  1.29791E-02,  2.83044E-03,  0.00000E+00,     0
   182,  1.82000E-02,  5.63067E+14,  5.63931E+14,  5.64659E+14,  1.27383E-12,  0.00000E+00,  8.63498E+11,  7.28258E+11,  1.63825E-02,  2.81897E-03,  0.00000E+00,     0
   183,  1.83000E-02,  5.64659E+14,  5.65520E+14,  5.66247E+14,  1.27383E-12,  0.00000E+00,  8.61039E+11,  7.26411E+11,  1.39405E-02,  2.80346E-03,  0.00000E+00,     0
   184,  1.84000E-02,  5.66247E+14,  5.67105E+14,  5.67836E+14,  1.27383E-12,  0.00000E+00,  8.58828E+11,  7.30272E+11,  6.47049E-02,  2.79852E-03,  0.00000E+00,     0
   185,  1.85000E-02,  5.67836E+14,  5.68692E+14,  5.69418E+14,  1.27383E-12,  0.00000E+00,  8.56401E+11,  7.25845E+11,  3.86196E-02,  2.77871E-03,  0.00000E+00,     0
   186,  1.86000E-02,  5.69418E+14,  5.70272E+14,  5.70998E+14,  1.27383E-12,  0.00000E+00,  8.54315E+11,  7.25303E+11,  5.28615E-03,  2.76642E-03,  0.00000E+00,     0
   187,  1.87000E-02,  5.70998E+14,  5.71850E+14,  5.72578E+14,  1.27383E-12,  0.00000E+00,  8.52147E+11,  7.28642E+11,  6.32699E-02,  2.76083E-03,  0.00000E+00,     0
   188,  1.88000E-02,  5.72578E+14,  5.73428E+14,  5.74150E+14,  1.27383E-12,  0.00000E+00,  8.49936E+11,  7.21870E+11,  8.39652E-02,  2.73762E-03,  0.00000E+00,     0
   189,  1.89000E-02,  5.74150E+14,  5.74998E+14,  5.75721E+14,  1.27383E-12,  0.00000E+00,  8.47942E+11,  7.23303E+11,  3.44199E-02,  2.72918E-03,  0.00000E+00,     0
   190,  1.90000E-02,  5.75721E+14,  5.76567E+14,  5.77294E+14,  1.27383E-12,  0.00000E+00,  8.45756E+11,  7.26955E+11,  5.40515E-02,  2.72428E-03,  0.00000E+00,     0
   191,  1.91000E-02,  5.77294E+14,  5.78138E+14,  5.78863E+14,  1.27383E-12,  0.00000E+00,  8.43525E+11,  7.25618E+11,  5.14537E-03,  2.71073E-03,  0.00000E+00,     0
   192,  1.92000E-02,  5.78863E+14,  5.79705E+14,  5.80430E+14,  1.27383E-12,  0.00000E+00,  8.41475E+11,  7.24926E+11,  1.80906E-02,  2.69869E-03,  0.00000E+00,     0
   193,  1.93000E-02,  5.80430E+14,  5.81269E+14,  5.81995E+14,  1.27383E-12,  0.00000E+00,  8.39400E+11,  7.26143E+11,  1.70933E-02,  2.68996E-03,  0.00000E+00,     0
   194,  1.94000E-02,  5.81995E+14,  5.82833E+14,  5.83561E+14,  1.27383E-12,  0.00000E+00,  8.37344E+11,  7.28245E+11,  3.56184E-02,  2.68282E-03,  0.00000E+00,     0
   195,  1.95000E-02,  5.83561E+14,  5.84396E+14,  5.85125E+14,  1.27383E-12,  0.00000E+00,  8.35212E+11,  7.29434E+11,  1.85886E-02,  2.67403E-03,  0.00000E+00,     0
   196,  1.96000E-02,  5.85125E+14,  5.85959E+14,  5.86685E+14,  1.27383E-12,  0.00000E+00,  8.33186E+11,  7.26138E+11,  3.50089E-02,  2.65786E-03,  0.00000E+00,     0
   197,  1.97000E-02,  5.86685E+14,  5.87516E+14,  5.88242E+14,  1.27383E-12,  0.00000E+00,  8.31321E+11,  7.26225E+11,  2.92301E-02,  2.64780E-03,  0.00000E+00,     0
   198,  1.98000E-02,  5.88242E+14,  5.89072E+14,  5.89800E+14,  1.27383E-12,  0.00000E+00,  8.29327E+11,  7.28169E+11,  3.60699E-02,  2.64072E-03,  0.00000E+00,     0
   199,  1.99000E-02,  5.89800E+14,  5.90627E+14,  5.91356E+14,  1.27383E-12,  0.00000E+00,  8.27482E+11,  7.28230E+11,  1.39668E-02,  2.63076E-03,  0.00000E+00,     0
   200,  2.00000E-02,  5.91356E+14,  5.92181E+14,  5.92909E+14,  1.27383E-12,  0.00000E+00,  8.25557E+11,  7.27442E+11,  4.90967E-03,  2.61929E-03,  0.00000E+00,     0
   201,  2.01000E-02,  5.92909E+14,  5.93732E+14,  5.94457E+14,  1.27383E-12,  0.00000E+00,  8.23546E+11,  7.25307E+11,  3.48767E-02,  2.60549E-03,  0.00000E+00,     0
   202,  2.02000E-02,  5.94457E+14,  5.95279E+14,  5.96007E+14,  1.27383E-12,  0.00000E+00,  8.21834E+11,  7.27754E+11,  5.91983E-02,  2.59995E-03,  0.00000E+00,     0
   203,  2.03000E-02,  5.96007E+14,  5.96827E+14,  5.97546E+14,  1.27383E-12,  0.00000E+00,  8.19973E+11,  7.19195E+11,  1.26853E-01,  2.57581E-03,  0.00000E+00,     0
   204,  2.04000E-02,  5.97546E+14,  5.98365E+14,  5.99092E+14,  1.27383E-12,  0.00000E+00,  8.18407E+11,  7.27860E+11,  1.44574E-01,  2.58101E-03,  0.00000E+00,     0
   205,  2.05000E-02,  5.99092E+14,  5.99909E+14,  6.00635E+14,  1.27383E-12,  0.00000E+00,  8.16259E+11,  7.26771E+11,  2.41750E-02,  2.56899E-03,  0.00000E+00,     0
   206,  2.06000E-02,  6.00635E+14,  6.01450E+14,  6.02176E+14,  1.27383E-12,  0.00000E+00,  8.14541E+11,  7.26045E+11,  1.14157E-02,  2.55837E-03,  0.00000E+00,     0
   207,  2.07000E-02,  6.02176E+14,  6.02989E+14,  6.03715E+14,  1.27383E-12,  0.00000E+00,  8.12772E+11,  7.26131E+11,  9.37813E-03,  2.54905E-03,  0.00000E+00,     0
   208,  2.08000E-02,  6.03715E+14,  6.04526E+14,  6.05254E+14,  1.27383E-12,  0.00000E+00,  8.11023E+11,  7.28381E+11,  3.75062E-02,  2.54340E-03,  0.00000E+00,     0
   209,  2.09000E-02,  6.05254E+14,  6.06064E+14,  6.06787E+14,  1.27383E-12,  0.00000E+00,  8.09225E+11,  7.23516E+11,  6.21074E-02,  2.52600E-03,  0.00000E+00,     0
   210,  2.10000E-02,  6.06787E+14,  6.07595E+14,  6.08320E+14,  1.27383E-12,  0.00000E+00,  8.07677E+11,  7.25165E+11,  1.94129E-02,  2.51980E-03,  0.00000E+00,     0
   211,  2.11000E-02,  6.08320E+14,  6.09126E+14,  6.09855E+14,  1.27383E-12,  0.00000E+00,  8.05965E+11,  7.28703E+11,  6.95009E-02,  2.51645E-03,  0.00000E+00,     0
   212,  2.12000E-02,  6.09855E+14,  6.10659E+14,  6.11379E+14,  1.27383E-12,  0.00000E+00,  8.04152E+11,  7.20387E+11,  1.18820E-01,  2.49361E-03,  0.00000E+00,     0
   213,  2.13000E-02,  6.11379E+14,  6.12182E+14,  6.12900E+14,  1.27383E-12,  0.00000E+00,  8.02797E+11,  7.18358E+11,  1.88413E-02,  2.48190E-03,  0.00000E+00,     0
   214,  2.14000E-02,  6.12900E+14,  6.13702E+14,  6.14427E+14,  1.27383E-12,  0.00000E+00,  8.01246E+11,  7.25838E+11,  1.13124E-01,  2.48538E-03,  0.00000E+00,     0
   215,  2.15000E-02,  6.14427E+14,  6.15227E+14,  6.15953E+14,  1.27383E-12,  0.00000E+00,  7.99384E+11,  7.25972E+11,  8.50507E-03,  2.47642E-03,  0.00000E+00,     0
   216,  2.16000E-02,  6.15953E+14,  6.16751E+14,  6.17479E+14,  1.27383E-12,  0.00000E+00,  7.97775E+11,  7.28719E+11,  5.34719E-02,  2.47214E-03,  0.00000E+00,     0
   217,  2.17000E-02,  6.17479E+14,  6.18275E+14,  6.19004E+14,  1.27383E-12,  0.00000E+00,  7.96084E+11,  7.28876E+11,  8.09388E-03,  2.46357E-03,  0.00000E+00,     0
   218,  2.18000E-02,  6.19004E+14,  6.19799E+14,  6.20528E+14,  1.27383E-12,  0.00000E+00,  7.94500E+11,  7.29039E+11,  8.00536E-03,  2.45523E-03,  0.00000E+00,     0
   219,  2.19000E-02,  6.20528E+14,  6.21321E+14,  6.22050E+14,  1.27383E-12,  0.00000E+00,  7.92932E+11,  7.29194E+11,  7.60345E-03,  2.44695E-03,  0.00000E+00,     0
   220,  2.20000E-02,  6.22050E+14,  6.22841E+14,  6.23565E+14,  1.27383E-12,  0.00000E+00,  7.91381E+11,  7.23453E+11,  7.02613E-02,  2.42931E-03,  0.00000E+00,     0
   221,  2.21000E-02,  6.23565E+14,  6.24355E+14,  6.25083E+14,  1.27383E-12,  0.00000E+00,  7.90050E+11,  7.28692E+11,  7.13591E-02,  2.42966E-03,  0.00000E+00,     0
   222,  2.22000E-02,  6.25083E+14,  6.25872E+14,  6.26600E+14,  1.27383E-12,  0.00000E+00,  7.88375E+11,  7.28187E+11,  4.41464E-03,  2.42030E-03,  0.00000E+00,     0
   223,  2.23000E-02,  6.26600E+14,  6.27387E+14,  6.28117E+14,  1.27383E-12,  0.00000E+00,  7.86894E+11,  7.30497E+11,  4.27305E-02,  2.41578E-03,  0.00000E+00,     0
   224,  2.24000E-02,  6.28117E+14,  6.28903E+14,  6.29632E+14,  1.27383E-12,  0.00000E+00,  7.85339E+11,  7.29527E+11,  1.67332E-02,  2.40595E-03,  0.00000E+00,     0
   225,  2.25000E-02,  6.29632E+14,  6.30416E+14,  6.31142E+14,  1.27383E-12,  0.00000E+00,  7.83907E+11,  7.26239E+11,  4.12841E-02,  2.39272E-03,  0.00000E+00,     0
   226,  2.26000E-02,  6.31142E+14,  6.31925E+14,  6.32649E+14,  1.27383E-12,  0.00000E+00,  7.82549E+11,  7.24169E+11,  1.26265E-02,  2.38160E-03,  0.00000E+00,     0
   227,  2.27000E-02,  6.32649E+14,  6.33430E+14,  6.34152E+14,  1.27383E-12,  0.00000E+00,  7.81249E+11,  7.21846E+11,  1.70801E-02,  2.37024E-03,  0.00000E+00,     0
   228,  2.28000E-02,  6.34152E+14,  6.34932E+14,  6.35660E+14,  1.27383E-12,  0.00000E+00,  7.79707E+11,  7.28190E+11,  7.35983E-02,  2.37218E-03,  0.00000E+00,     0
   229,  2.29000E-02,  6.35660E+14,  6.36438E+14,  6.37169E+14,  1.27383E-12,  0.00000E+00,  7.78167E+11,  7.30765E+11,  4.30440E-02,  2.36818E-03,  0.00000E+00,     0
   230,  2.30000E-02,  6.37169E+14,  6.37946E+14,  6.38678E+14,  1.27383E-12,  0.00000E+00,  7.76696E+11,  7.32306E+11,  1.66807E-02,  2.36269E-03,  0.00000E+00,     0
   231,  2.31000E-02,  6.38678E+14,  6.39453E+14,  6.40181E+14,  1.27383E-12,  0.00000E+00,  7.75280E+11,  7.27922E+11,  6.36528E-02,  2.34809E-03,  0.00000E+00,     0
   232,  2.32000E-02,  6.40181E+14,  6.40955E+14,  6.41684E+14,  1.27383E-12,  0.00000E+00,  7.74031E+11,  7.28609E+11,  1.92642E-02,  2.34171E-03,  0.00000E+00,     0
   233,  2.33000E-02,  6.41684E+14,  6.42457E+14,  6.43188E+14,  1.27383E-12,  0.00000E+00,  7.72650E+11,  7.31125E+11,  3.16349E-02,  2.33800E-03,  0.00000E+00,     0
   234,  2.34000E-02,  6.43188E+14,  6.43959E+14,  6.44691E+14,  1.27383E-12,  0.00000E+00,  7.71253E+11,  7.32578E+11,  4.13390E-02,  2.33264E-03,  0.00000E+00,     0
   235,  2.35000E-02,  6.44691E+14,  6.45461E+14,  6.46193E+14,  1.27383E-12,  0.00000E+00,  7.69852E+11,  7.31926E+11,  1.51957E-02,  2.32404E-03,  0.00000E+00,     0
   236,  2.36000E-02,  6.46193E+14,  6.46962E+14,  6.47696E+14,  1.27383E-12,  0.00000E+00,  7.68557E+11,  7.34163E+11,  2.32883E-02,  2.32010E-03,  0.00000E+00,     0
   237,  2.37000E-02,  6.47696E+14,  6.48463E+14,  6.49195E+14,  1.27383E-12,  0.00000E+00,  7.67206E+11,  7.32253E+11,  9.06186E-03,  2.30972E-03,  0.00000E+00,     0
   238,  2.38000E-02,  6.49195E+14,  6.49961E+14,  6.50687E+14,  1.27383E-12,  0.00000E+00,  7.66003E+11,  7.25622E+11,  9.39255E-02,  2.29238E-03,  0.00000E+00,     0
   239,  2.39000E-02,  6.50687E+14,  6.51452E+14,  6.52181E+14,  1.27383E-12,  0.00000E+00,  7.64909E+11,  7.29481E+11,  5.94528E-02,  2.29137E-03,  0.00000E+00,     0
   240,  2.40000E-02,  6.52181E+14,  6.52945E+14,  6.53678E+14,  1.27383E-12,  0.00000E+00,  7.63548E+11,  7.33371E+11,  5.10547E-02,  2.28999E-03,  0.00000E+00,     0
   241,  2.41000E-02,  6.53678E+14,  6.54441E+14,  6.55176E+14,  1.27383E-12,  0.00000E+00,  7.62204E+11,  7.35540E+11,  3.61978E-02,  2.28602E-03,  0.00000E+00,     0
   242,  2.42000E-02,  6.55176E+14,  6.55937E+14,  6.56670E+14,  1.27383E-12,  0.00000E+00,  7.60895E+11,  7.33006E+11,  3.65584E-02,  2.27496E-03,  0.00000E+00,     0
   243,  2.43000E-02,  6.56670E+14,  6.57430E+14,  6.58163E+14,  1.27383E-12,  0.00000E+00,  7.59718E+11,  7.33264E+11,  6.26186E-03,  2.26841E-03,  0.00000E+00,     0
   244,  2.44000E-02,  6.58163E+14,  6.58921E+14,  6.59656E+14,  1.27383E-12,  0.00000E+00,  7.58486E+11,  7.34114E+11,  1.75398E-02,  2.26270E-03,  0.00000E+00,     0
   245,  2.45000E-02,  6.59656E+14,  6.60413E+14,  6.61147E+14,  1.27383E-12,  0.00000E+00,  7.57246E+11,  7.34276E+11,  1.32040E-02,  2.25596E-03,  0.00000E+00,     0
   246,  2.46000E-02,  6.61147E+14,  6.61903E+14,  6.62634E+14,  1.27383E-12,  0.00000E+00,  7.56027E+11,  7.30638E+11,  4.94009E-02,  2.24357E-03,  0.00000E+00,     0
   247,  2.47000E-02,  6.62634E+14,  6.63389E+14,  6.64120E+14,  1.27383E-12,  0.00000E+00,  7.54926E+11,  7.30889E+11,  6.26109E-03,  2.23727E-03,  0.00000E+00,     0
   248,  2.48000E-02,  6.64120E+14,  6.64873E+14,  6.65606E+14,  1.27383E-12,  0.00000E+00,  7.53748E+11,  7.32388E+11,  2.45771E-02,  2.23276E-03,  0.00000E+00,     0
   249,  2.49000E-02,  6.65606E+14,  6.66358E+14,  6.67082E+14,  1.27383E-12,  0.00000E+00,  7.52547E+11,  7.24045E+11,  8.17771E-02,  2.21351E-03,  0.00000E+00,     0
   250,  2.50000E-02,  6.67082E+14,  6.67834E+14,  6.68569E+14,  1.27383E-12,  0.00000E+00,  7.51688E+11,  7.35032E+11,  1.23651E-01,  2.22373E-03,  0.00000E+00,     0
   251,  2.51000E-02,  6.68569E+14,  6.69319E+14,  6.70055E+14,  1.27383E-12,  0.00000E+00,  7.50203E+11,  7.35297E+11,  5.01477E-03,  2.21698E-03,  0.00000E+00,     0
   252,  2.52000E-02,  6.70055E+14,  6.70804E+14,  6.71541E+14,  1.27383E-12,  0.00000E+00,  7.49069E+11,  7.37126E+11,  4.66842E-02,  2.21311E-03,  0.00000E+00,     0
   253,  2.53000E-02,  6.71541E+14,  6.72289E+14,  6.73026E+14,  1.27383E-12,  0.00000E+00,  7.47867E+11,  7.36920E+11,  2.97966E-02,  2.20614E-03,  0.00000E+00,     0
   254,  2.54000E-02,  6.73026E+14,  6.73772E+14,  6.74508E+14,  1.27383E-12,  0.00000E+00,  7.46783E+11,  7.35529E+11,  5.49358E-03,  2.19762E-03,  0.00000E+00,     0
   255,  2.55000E-02,  6.74508E+14,  6.75254E+14,  6.75989E+14,  1.27383E-12,  0.00000E+00,  7.45681E+11,  7.35395E+11,  1.82197E-02,  2.19098E-03,  0.00000E+00,     0
   256,  2.56000E-02,  6.75989E+14,  6.76734E+14,  6.77465E+14,  1.27383E-12,  0.00000E+00,  7.44608E+11,  7.31355E+11,  2.24714E-02,  2.17866E-03,  0.00000E+00,     0
   257,  2.57000E-02,  6.77465E+14,  6.78208E+14,  6.78945E+14,  1.27383E-12,  0.00000E+00,  7.43568E+11,  7.36065E+11,  6.47648E-02,  2.17931E-03,  0.00000E+00,     0
   258,  2.58000E-02,  6.78945E+14,  6.79687E+14,  6.80420E+14,  1.27383E-12,  0.00000E+00,  7.42391E+11,  7.32852E+11,  6.63729E-02,  2.16814E-03,  0.00000E+00,     0
   259,  2.59000E-02,  6.80420E+14,  6.81161E+14,  6.81896E+14,  1.27383E-12,  0.00000E+00,  7.41428E+11,  7.34918E+11,  4.01202E-02,  2.16506E-03,  0.00000E+00,     0
   260,  2.60000E-02,  6.81896E+14,  6.82636E+14,  6.83376E+14,  1.27383E-12,  0.00000E+00,  7.40310E+11,  7.40062E+11,  7.92435E-02,  2.16626E-03,  0.00000E+00,     0
   261,  2.61000E-02,  6.83376E+14,  6.84116E+14,  6.84856E+14,  1.27383E-12,  0.00000E+00,  7.39132E+11,  7.40339E+11,  4.57073E-03,  2.16027E-03,  0.00000E+00,     0
   262,  2.62000E-02,  6.84856E+14,  6.85594E+14,  6.86335E+14,  1.27383E-12,  0.00000E+00,  7.38071E+11,  7.40618E+11,  4.54069E-03,  2.15447E-03,  0.00000E+00,     0
   263,  2.63000E-02,  6.86335E+14,  6.87072E+14,  6.87806E+14,  1.27383E-12,  0.00000E+00,  7.37019E+11,  7.34593E+11,  9.76066E-02,  2.13957E-03,  0.00000E+00,     0
