time_s,phase,Te_eV,EN_Td,Ptot,N2,N2(V1),N2(V2),N2(V3),N2(V4),N2(V5),N2(V6),N2(V7),N2(V8),N2(A3),N2(B3),N2(A`1),N2(C3),N,N(2D),N(2P),N^+,N2^+,N3^+,N4^+,H2,H2(B3SIG),H2(B1SIG),H2(C3PI),H2(A3SIG),H2(RYDBERG_SUM),H2(V1),H2(V2),H2(V3),H,H2^+,H3^+,H^+,H^-,NH,NH2,NH3,NH^+,N2H^+,NH2^+,NH3^+,NH4^+,E,SURF,HSURF,NSURF,NHSURF,NH2SURF
  2.45500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44408E+18,  1.01951E+15,  4.63226E+11,  1.81780E+09,  8.10564E+08,  3.08514E+08,  1.46628E+08,  3.36302E+07,  9.71391E+06,  1.62487E+11,  4.26539E+08,  2.78765E+08,  5.10175E+09,  2.55599E+14,  7.21645E+03,  2.38334E+09,  9.63180E+02,  6.67601E+05,  3.60993E+05,  1.79288E+07,  2.19852E+19,  1.80940E+13,  7.08967E+12,  5.78291E+12,  3.74654E+12,  5.46488E+11,  2.29847E+13,  7.80711E+08,  1.51554E+03,  4.64407E+16,  5.41944E+06,  2.87121E+15,  1.33870E+09,  8.29412E-02,  2.45589E+12,  5.03725E+11,  6.61903E+14,  3.69790E+02,  4.26776E+14,  1.98201E+03,  3.36351E+09,  2.77933E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.46000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44454E+18,  5.65667E+14,  1.39126E+11,  3.45347E+07,  9.62604E+03,  8.49574E+01,  4.97232E+02,  8.05174E-02,  7.06580E-05,  6.81495E+06,  1.41079E+04,  6.07320E-06,  1.42335E-04,  2.54182E+14,  2.99650E-01,  9.95140E+04,  1.11757E+01,  1.65996E+00,  1.57299E+05,  1.15684E+07,  2.19853E+19,  9.97205E+10,  3.90725E+10,  3.18698E+10,  2.06481E+10,  3.58926E+09,  4.96123E+12,  3.84287E+06,  1.61020E+00,  4.63234E+16,  0.00000E+00,  2.87107E+15,  5.20991E-37,  0.00000E+00,  1.70180E+10,  4.29765E+11,  6.62634E+14,  4.29059E+00,  4.25026E+14,  2.29968E+01,  2.83056E+05,  2.76499E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.46500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44408E+18,  1.02022E+15,  4.63855E+11,  1.81824E+09,  8.10565E+08,  3.08514E+08,  1.46628E+08,  3.36302E+07,  9.71392E+06,  1.62266E+11,  4.26540E+08,  2.78765E+08,  5.10175E+09,  2.55864E+14,  7.22166E+03,  2.38259E+09,  9.64183E+02,  6.67601E+05,  3.61556E+05,  1.79288E+07,  2.19851E+19,  1.80763E+13,  7.08275E+12,  5.77726E+12,  3.74288E+12,  5.45939E+11,  2.30056E+13,  7.80861E+08,  1.51722E+03,  4.65030E+16,  5.41943E+06,  2.88262E+15,  1.33640E+09,  8.25473E-02,  2.45279E+12,  5.03690E+11,  6.63389E+14,  3.70175E+02,  4.27766E+14,  1.98407E+03,  3.35782E+09,  2.78711E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.47000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.65913E+14,  1.39247E+11,  3.45795E+07,  9.64301E+03,  8.51338E+01,  4.98262E+02,  8.07194E-02,  7.08638E-05,  6.81980E+06,  1.41371E+04,  6.08316E-06,  1.42538E-04,  2.54443E+14,  3.00480E-01,  9.96873E+04,  1.11868E+01,  1.65985E+00,  1.57407E+05,  1.15668E+07,  2.19852E+19,  9.90989E+10,  3.88289E+10,  3.16711E+10,  2.05194E+10,  3.56679E+09,  4.96537E+12,  3.84925E+06,  1.61421E+00,  4.63855E+16,  0.00000E+00,  2.88248E+15,  5.44261E-37,  0.00000E+00,  1.69229E+10,  4.29729E+11,  6.64120E+14,  4.29486E+00,  4.26012E+14,  2.30197E+01,  2.82967E+05,  2.77273E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.47500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.02030E+15,  4.63923E+11,  1.81828E+09,  8.10566E+08,  3.08515E+08,  1.46628E+08,  3.36303E+07,  9.71394E+06,  1.62049E+11,  4.26540E+08,  2.78765E+08,  5.10175E+09,  2.56127E+14,  7.22676E+03,  2.38183E+09,  9.65174E+02,  6.67602E+05,  3.61734E+05,  1.79288E+07,  2.19850E+19,  1.80589E+13,  7.07591E+12,  5.77168E+12,  3.73926E+12,  5.45395E+11,  2.30079E+13,  7.80877E+08,  1.51740E+03,  4.65647E+16,  5.41943E+06,  2.89404E+15,  1.33411E+09,  8.21574E-02,  2.44972E+12,  5.03655E+11,  6.64873E+14,  3.70556E+02,  4.28752E+14,  1.98611E+03,  3.35213E+09,  2.79487E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.48000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.65055E+14,  1.38827E+11,  3.44235E+07,  9.59453E+03,  8.52817E+01,  4.99251E+02,  8.07571E-02,  7.07965E-05,  6.82422E+06,  1.41651E+04,  6.09947E-06,  1.42723E-04,  2.54693E+14,  3.01267E-01,  9.98501E+04,  1.11941E+01,  1.65751E+00,  1.56946E+05,  1.15508E+07,  2.19852E+19,  9.66633E+10,  3.78746E+10,  3.08927E+10,  2.00150E+10,  3.47953E+09,  4.95096E+12,  3.82701E+06,  1.60027E+00,  4.64466E+16,  0.00000E+00,  2.89389E+15,  1.44387E-09,  0.00000E+00,  1.65627E+10,  4.29670E+11,  6.65606E+14,  4.29767E+00,  4.26990E+14,  2.30347E+01,  2.82855E+05,  2.78040E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.48500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.02003E+15,  4.63687E+11,  1.81812E+09,  8.10566E+08,  3.08515E+08,  1.46628E+08,  3.36303E+07,  9.71395E+06,  1.61834E+11,  4.26541E+08,  2.78765E+08,  5.10175E+09,  2.56378E+14,  7.23141E+03,  2.38102E+09,  9.66124E+02,  6.67603E+05,  3.61661E+05,  1.79288E+07,  2.19850E+19,  1.80422E+13,  7.06935E+12,  5.76634E+12,  3.73580E+12,  5.44874E+11,  2.30000E+13,  7.80821E+08,  1.51677E+03,  4.66255E+16,  5.41942E+06,  2.90544E+15,  1.33182E+09,  8.17741E-02,  2.44671E+12,  5.03620E+11,  6.66358E+14,  3.70920E+02,  4.29730E+14,  1.98806E+03,  3.34644E+09,  2.80255E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.49000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.69902E+14,  1.41070E+11,  3.53098E+07,  1.02714E+04,  8.62860E+01,  5.00430E+02,  8.16371E-02,  7.04665E-05,  6.83100E+06,  1.41986E+04,  5.22935E-06,  1.43007E-04,  2.54992E+14,  3.02272E-01,  1.00066E+05,  1.12278E+01,  1.67074E+00,  1.59122E+05,  1.16400E+07,  2.19851E+19,  1.05272E+11,  4.12477E+10,  3.36440E+10,  2.17976E+10,  3.77815E+09,  5.03254E+12,  3.97271E+06,  2.62450E+00,  4.65091E+16,  0.00000E+00,  2.90530E+15,  9.13354E-09,  0.00000E+00,  1.78164E+10,  4.29744E+11,  6.67082E+14,  4.31062E+00,  4.27994E+14,  2.31042E+01,  2.82912E+05,  2.78831E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.49500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.02154E+15,  4.65024E+11,  1.81904E+09,  8.10567E+08,  3.08515E+08,  1.46629E+08,  3.36303E+07,  9.71396E+06,  1.61616E+11,  4.26541E+08,  2.78764E+08,  5.10174E+09,  2.56679E+14,  7.23831E+03,  2.38051E+09,  9.67258E+02,  6.67604E+05,  3.62746E+05,  1.79288E+07,  2.19849E+19,  1.80136E+13,  7.05817E+12,  5.75722E+12,  3.72989E+12,  5.44001E+11,  2.30446E+13,  7.81142E+08,  1.52035E+03,  4.66877E+16,  5.41941E+06,  2.91685E+15,  1.32957E+09,  8.13404E-02,  2.44239E+12,  5.03563E+11,  6.67834E+14,  3.71356E+02,  4.30735E+14,  1.99039E+03,  3.34087E+09,  2.81047E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.50000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.64217E+14,  1.38415E+11,  3.42702E+07,  9.54913E+03,  8.56129E+01,  5.01341E+02,  8.09751E-02,  7.08894E-05,  6.83458E+06,  1.42244E+04,  6.10975E-06,  1.43156E-04,  2.55222E+14,  3.02978E-01,  1.00209E+05,  1.12111E+01,  1.65376E+00,  1.56496E+05,  1.15240E+07,  2.19851E+19,  9.22551E+10,  3.61474E+10,  2.94839E+10,  1.91023E+10,  3.32735E+09,  4.93681E+12,  3.80492E+06,  1.58611E+00,  4.65684E+16,  0.00000E+00,  2.91671E+15,  1.14228E-21,  0.00000E+00,  1.59126E+10,  4.29579E+11,  6.68569E+14,  4.30421E+00,  4.28955E+14,  2.30697E+01,  2.82648E+05,  2.79585E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.50500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.01977E+15,  4.63458E+11,  1.81797E+09,  8.10568E+08,  3.08516E+08,  1.46629E+08,  3.36304E+07,  9.71398E+06,  1.61409E+11,  4.26542E+08,  2.78765E+08,  5.10174E+09,  2.56908E+14,  7.24226E+03,  2.37968E+09,  9.68125E+02,  6.67605E+05,  3.61734E+05,  1.79288E+07,  2.19849E+19,  1.80070E+13,  7.05557E+12,  5.75510E+12,  3.72852E+12,  5.43780E+11,  2.29922E+13,  7.80766E+08,  1.51616E+03,  4.67467E+16,  5.41941E+06,  2.92826E+15,  1.32727E+09,  8.10079E-02,  2.44072E+12,  5.03557E+11,  6.69319E+14,  3.71689E+02,  4.31695E+14,  1.99218E+03,  3.33518E+09,  2.81802E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.51000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.63634E+14,  1.38130E+11,  3.41657E+07,  9.51763E+03,  8.57518E+01,  5.02241E+02,  8.10366E-02,  7.08766E-05,  6.83807E+06,  1.42499E+04,  6.12081E-06,  1.43303E-04,  2.55449E+14,  3.03673E-01,  1.00350E+05,  1.12211E+01,  1.65356E+00,  1.55965E+05,  1.15236E+07,  2.19850E+19,  9.27201E+10,  3.63295E+10,  2.96325E+10,  1.91986E+10,  3.33992E+09,  4.92710E+12,  3.79023E+06,  1.57725E+00,  4.66271E+16,  0.00000E+00,  2.92811E+15,  0.00000E+00,  0.00000E+00,  1.59754E+10,  4.29542E+11,  6.70055E+14,  4.30801E+00,  4.29913E+14,  2.30901E+01,  2.82553E+05,  2.80336E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.51500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.01959E+15,  4.63298E+11,  1.81786E+09,  8.10569E+08,  3.08516E+08,  1.46629E+08,  3.36305E+07,  9.71400E+06,  1.61204E+11,  4.26543E+08,  2.78765E+08,  5.10174E+09,  2.57137E+14,  7.24597E+03,  2.37878E+09,  9.68990E+02,  6.67606E+05,  3.61620E+05,  1.79288E+07,  2.19848E+19,  1.79919E+13,  7.04966E+12,  5.75027E+12,  3.72539E+12,  5.43310E+11,  2.29869E+13,  7.80727E+08,  1.51574E+03,  4.68051E+16,  5.41940E+06,  2.93966E+15,  1.32498E+09,  8.06413E-02,  2.43784E+12,  5.03522E+11,  6.70804E+14,  3.72020E+02,  4.32653E+14,  1.99396E+03,  3.32951E+09,  2.82555E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.52000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.62676E+14,  1.37660E+11,  3.39904E+07,  9.46202E+03,  8.58752E+01,  5.03099E+02,  8.10370E-02,  7.07638E-05,  6.84110E+06,  1.42742E+04,  6.12139E-06,  1.43430E-04,  2.55665E+14,  3.04322E-01,  1.00480E+05,  1.12265E+01,  1.65099E+00,  1.55381E+05,  1.15062E+07,  2.19850E+19,  8.83916E+10,  3.46335E+10,  2.82491E+10,  1.83023E+10,  3.19502E+09,  4.91098E+12,  3.76497E+06,  1.56083E+00,  4.66848E+16,  0.00000E+00,  2.93951E+15,  0.00000E+00,  0.00000E+00,  1.53395E+10,  4.29469E+11,  6.71541E+14,  4.31011E+00,  4.30860E+14,  2.31013E+01,  2.82431E+05,  2.81080E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.52500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44407E+18,  1.01929E+15,  4.63035E+11,  1.81768E+09,  8.10570E+08,  3.08516E+08,  1.46629E+08,  3.36305E+07,  9.71401E+06,  1.61003E+11,  4.26543E+08,  2.78765E+08,  5.10174E+09,  2.57355E+14,  7.24917E+03,  2.37783E+09,  9.69811E+02,  6.67607E+05,  3.61478E+05,  1.79288E+07,  2.19848E+19,  1.79775E+13,  7.04403E+12,  5.74568E+12,  3.72242E+12,  5.42863E+11,  2.29781E+13,  7.80664E+08,  1.51504E+03,  4.68625E+16,  5.41940E+06,  2.95106E+15,  1.32269E+09,  8.02810E-02,  2.43500E+12,  5.03487E+11,  6.72289E+14,  3.72336E+02,  4.33600E+14,  1.99564E+03,  3.32383E+09,  2.83299E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.53000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44453E+18,  5.62856E+14,  1.37750E+11,  3.40254E+07,  9.47616E+03,  8.60224E+01,  5.03956E+02,  8.12012E-02,  7.09295E-05,  6.84420E+06,  1.42985E+04,  6.12696E-06,  1.43560E-04,  2.55881E+14,  3.04974E-01,  1.00610E+05,  1.12368E+01,  1.65148E+00,  1.55335E+05,  1.15095E+07,  2.19849E+19,  9.11062E+10,  3.56972E+10,  2.91167E+10,  1.88644E+10,  3.28132E+09,  4.91411E+12,  3.77031E+06,  1.56491E+00,  4.67421E+16,  0.00000E+00,  2.95091E+15,  4.25810-208,  0.00000E+00,  1.57299E+10,  4.29447E+11,  6.73026E+14,  4.31405E+00,  4.31805E+14,  2.31225E+01,  2.82339E+05,  2.81822E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.53500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44406E+18,  1.01935E+15,  4.63085E+11,  1.81772E+09,  8.10570E+08,  3.08517E+08,  1.46630E+08,  3.36305E+07,  9.71402E+06,  1.60804E+11,  4.26544E+08,  2.78764E+08,  5.10174E+09,  2.57573E+14,  7.25248E+03,  2.37690E+09,  9.70634E+02,  6.67608E+05,  3.61568E+05,  1.79288E+07,  2.19848E+19,  1.79632E+13,  7.03842E+12,  5.74111E+12,  3.71946E+12,  5.42418E+11,  2.29797E+13,  7.80676E+08,  1.51517E+03,  4.69195E+16,  5.41939E+06,  2.96246E+15,  1.32041E+09,  7.99237E-02,  2.43221E+12,  5.03454E+11,  6.73772E+14,  3.72651E+02,  4.34545E+14,  1.99733E+03,  3.31816E+09,  2.84042E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.54000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44452E+18,  5.63914E+14,  1.38265E+11,  3.42133E+07,  9.53810E+03,  8.61900E+01,  5.04846E+02,  8.14976E-02,  7.13100E-05,  6.84777E+06,  1.43237E+04,  6.13315E-06,  1.43710E-04,  2.56105E+14,  3.05667E-01,  1.00751E+05,  1.12507E+01,  1.65407E+00,  1.55753E+05,  1.15267E+07,  2.19849E+19,  9.13988E+10,  3.58118E+10,  2.92102E+10,  1.89250E+10,  3.29532E+09,  4.93163E+12,  3.79652E+06,  1.58031E+00,  4.67991E+16,  0.00000E+00,  2.96231E+15,  0.00000E+00,  0.00000E+00,  1.57676E+10,  4.29423E+11,  6.74508E+14,  4.31937E+00,  4.32752E+14,  2.31510E+01,  2.82271E+05,  2.82566E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.54500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44406E+18,  1.01967E+15,  4.63374E+11,  1.81791E+09,  8.10571E+08,  3.08517E+08,  1.46630E+08,  3.36306E+07,  9.71404E+06,  1.60606E+11,  4.26544E+08,  2.78764E+08,  5.10173E+09,  2.57798E+14,  7.25625E+03,  2.37606E+09,  9.71486E+02,  6.67609E+05,  3.61860E+05,  1.79288E+07,  2.19847E+19,  1.79483E+13,  7.03260E+12,  5.73636E+12,  3.71638E+12,  5.41955E+11,  2.29893E+13,  7.80746E+08,  1.51595E+03,  4.69762E+16,  5.41938E+06,  2.97385E+15,  1.31814E+09,  7.95664E-02,  2.42943E+12,  5.03423E+11,  6.75254E+14,  3.72978E+02,  4.35492E+14,  1.99909E+03,  3.31253E+09,  2.84787E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.55000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44452E+18,  5.64216E+14,  1.38416E+11,  3.42714E+07,  9.55985E+03,  8.63451E+01,  5.05736E+02,  8.16851E-02,  7.15135E-05,  6.85138E+06,  1.43490E+04,  6.13983E-06,  1.43862E-04,  2.56329E+14,  3.06363E-01,  1.00892E+05,  1.12610E+01,  1.65446E+00,  1.55850E+05,  1.15289E+07,  2.19848E+19,  9.30949E+10,  3.64764E+10,  2.97523E+10,  1.92762E+10,  3.34765E+09,  4.93696E+12,  3.80538E+06,  1.58644E+00,  4.68557E+16,  0.00000E+00,  2.97371E+15,  9.19614E-53,  0.00000E+00,  1.60103E+10,  4.29399E+11,  6.75989E+14,  4.32335E+00,  4.33697E+14,  2.31723E+01,  2.82181E+05,  2.83308E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.55500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44406E+18,  1.01977E+15,  4.63457E+11,  1.81797E+09,  8.10572E+08,  3.08518E+08,  1.46630E+08,  3.36306E+07,  9.71405E+06,  1.60411E+11,  4.26545E+08,  2.78764E+08,  5.10173E+09,  2.58024E+14,  7.26009E+03,  2.37524E+09,  9.72337E+02,  6.67610E+05,  3.62014E+05,  1.79288E+07,  2.19847E+19,  1.79335E+13,  7.02680E+12,  5.73163E+12,  3.71331E+12,  5.41495E+11,  2.29921E+13,  7.80765E+08,  1.51617E+03,  4.70325E+16,  5.41938E+06,  2.98525E+15,  1.31588E+09,  7.92121E-02,  2.42668E+12,  5.03393E+11,  6.76734E+14,  3.73305E+02,  4.36436E+14,  2.00084E+03,  3.30692E+09,  2.85530E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.56000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44452E+18,  5.66618E+14,  1.39591E+11,  3.47051E+07,  9.70252E+03,  8.65553E+01,  5.06719E+02,  8.21925E-02,  7.22337E-05,  6.85620E+06,  1.43769E+04,  6.11324E-06,  1.44064E-04,  2.56576E+14,  3.07170E-01,  1.01060E+05,  1.12820E+01,  1.66092E+00,  1.56933E+05,  1.15721E+07,  2.19848E+19,  9.52084E+10,  3.73045E+10,  3.04278E+10,  1.97138E+10,  3.42461E+09,  4.97680E+12,  3.86671E+06,  1.62466E+00,  4.69127E+16,  0.00000E+00,  2.98510E+15,  3.12278E-21,  0.00000E+00,  1.63146E+10,  4.29404E+11,  6.77465E+14,  4.33140E+00,  4.34653E+14,  2.32154E+01,  2.82159E+05,  2.84060E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.56500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44406E+18,  1.02051E+15,  4.64115E+11,  1.81842E+09,  8.10573E+08,  3.08518E+08,  1.46630E+08,  3.36307E+07,  9.71406E+06,  1.60214E+11,  4.26545E+08,  2.78764E+08,  5.10173E+09,  2.58272E+14,  7.26514E+03,  2.37461E+09,  9.73275E+02,  6.67611E+05,  3.62602E+05,  1.79288E+07,  2.19846E+19,  1.79172E+13,  7.02040E+12,  5.72641E+12,  3.70993E+12,  5.40987E+11,  2.30140E+13,  7.80923E+08,  1.51792E+03,  4.70892E+16,  5.41937E+06,  2.99664E+15,  1.31364E+09,  7.88532E-02,  2.42391E+12,  5.03368E+11,  6.78208E+14,  3.73665E+02,  4.37393E+14,  2.00276E+03,  3.30137E+09,  2.86284E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.57000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44452E+18,  5.64360E+14,  1.38485E+11,  3.42959E+07,  9.57170E+03,  8.66559E+01,  5.07588E+02,  8.20054E-02,  7.18084E-05,  6.85967E+06,  1.44015E+04,  6.15474E-06,  1.44210E-04,  2.56794E+14,  3.07848E-01,  1.01198E+05,  1.12805E+01,  1.65399E+00,  1.55870E+05,  1.15246E+07,  2.19847E+19,  8.90423E+10,  3.48885E+10,  2.84571E+10,  1.84370E+10,  3.21263E+09,  4.93915E+12,  3.80847E+06,  1.58819E+00,  4.69681E+16,  0.00000E+00,  2.99649E+15,  0.00000E+00,  0.00000E+00,  1.54134E+10,  4.29314E+11,  6.78945E+14,  4.33082E+00,  4.35589E+14,  2.32123E+01,  2.81996E+05,  2.84796E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.57500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44406E+18,  1.01981E+15,  4.63497E+11,  1.81800E+09,  8.10573E+08,  3.08518E+08,  1.46630E+08,  3.36307E+07,  9.71408E+06,  1.60023E+11,  4.26546E+08,  2.78764E+08,  5.10173E+09,  2.58491E+14,  7.26879E+03,  2.37379E+09,  9.74101E+02,  6.67612E+05,  3.62256E+05,  1.79288E+07,  2.19846E+19,  1.79029E+13,  7.01479E+12,  5.72183E+12,  3.70697E+12,  5.40541E+11,  2.29933E+13,  7.80775E+08,  1.51628E+03,  4.71443E+16,  5.41937E+06,  3.00803E+15,  1.31138E+09,  7.85064E-02,  2.42123E+12,  5.03339E+11,  6.79687E+14,  3.73982E+02,  4.38328E+14,  2.00446E+03,  3.29578E+09,  2.87021E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.58000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44451E+18,  5.66306E+14,  1.39442E+11,  3.46520E+07,  9.69026E+03,  8.68508E+01,  5.08525E+02,  8.24402E-02,  7.24208E-05,  6.86403E+06,  1.44281E+04,  6.14748E-06,  1.44393E-04,  2.57029E+14,  3.08608E-01,  1.01355E+05,  1.12993E+01,  1.65936E+00,  1.56630E+05,  1.15609E+07,  2.19847E+19,  9.53724E+10,  3.73688E+10,  3.04802E+10,  1.97477E+10,  3.42665E+09,  4.97188E+12,  3.85948E+06,  1.62068E+00,  4.70237E+16,  0.00000E+00,  3.00788E+15,  0.00000E+00,  0.00000E+00,  1.63304E+10,  4.29345E+11,  6.80420E+14,  4.33806E+00,  4.36534E+14,  2.32510E+01,  2.81961E+05,  2.85539E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.58500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44405E+18,  1.02041E+15,  4.64030E+11,  1.81837E+09,  8.10574E+08,  3.08519E+08,  1.46631E+08,  3.36308E+07,  9.71409E+06,  1.59831E+11,  4.26546E+08,  2.78764E+08,  5.10172E+09,  2.58728E+14,  7.27339E+03,  2.37313E+09,  9.74995E+02,  6.67613E+05,  3.62699E+05,  1.79288E+07,  2.19845E+19,  1.78875E+13,  7.00874E+12,  5.71690E+12,  3.70377E+12,  5.40061E+11,  2.30111E+13,  7.80902E+08,  1.51770E+03,  4.71996E+16,  5.41936E+06,  3.01942E+15,  1.30915E+09,  7.81570E-02,  2.41856E+12,  5.03314E+11,  6.81161E+14,  3.74325E+02,  4.39273E+14,  2.00630E+03,  3.29024E+09,  2.87765E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.59000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44451E+18,  5.65415E+14,  1.39001E+11,  3.44864E+07,  9.63729E+03,  8.69798E+01,  5.09412E+02,  8.24542E-02,  7.23265E-05,  6.86784E+06,  1.44532E+04,  6.16929E-06,  1.44554E-04,  2.57251E+14,  3.09314E-01,  1.01499E+05,  1.13043E+01,  1.65639E+00,  1.56186E+05,  1.15403E+07,  2.19846E+19,  9.15461E+10,  3.58695E+10,  2.92573E+10,  1.89555E+10,  3.29573E+09,  4.95678E+12,  3.83536E+06,  1.60455E+00,  4.70783E+16,  0.00000E+00,  3.01927E+15,  1.99694E-30,  0.00000E+00,  1.57698E+10,  4.29282E+11,  6.81896E+14,  4.33997E+00,  4.37468E+14,  2.32613E+01,  2.81840E+05,  2.86274E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.59500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44405E+18,  1.02014E+15,  4.63786E+11,  1.81820E+09,  8.10575E+08,  3.08519E+08,  1.46631E+08,  3.36308E+07,  9.71410E+06,  1.59644E+11,  4.26547E+08,  2.78764E+08,  5.10172E+09,  2.58951E+14,  7.27739E+03,  2.37239E+09,  9.75838E+02,  6.67614E+05,  3.62621E+05,  1.79288E+07,  2.19845E+19,  1.78729E+13,  7.00302E+12,  5.71223E+12,  3.70075E+12,  5.39607E+11,  2.30029E+13,  7.80844E+08,  1.51705E+03,  4.72540E+16,  5.41936E+06,  3.03081E+15,  1.30691E+09,  7.78141E-02,  2.41592E+12,  5.03288E+11,  6.82636E+14,  3.74649E+02,  4.40207E+14,  2.00803E+03,  3.28470E+09,  2.88501E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
